_pmid,_doi,_publicationTitle,_year,_confidence,_toolType,resourceName,resourceType,rrid,synonyms,description,aiSummary,howToAcquire
PMID:38321701,10.1177/17407745231217279,Patient-reported measures of tinnitus for individuals with neurofibromatosis type 2-related schwannomatosis: Recommendations for clinical trials.,,0.9,clinical_assessment_tool,Patient-Reported Outcomes Rating Acceptance Tool for Endpoints (PRO-RATE),Clinical Assessment Tool,,,,,
PMID:38321701,10.1177/17407745231217279,Patient-reported measures of tinnitus for individuals with neurofibromatosis type 2-related schwannomatosis: Recommendations for clinical trials.,,0.85,clinical_assessment_tool,Client Oriented Scale of Improvement-Tinnitus,Clinical Assessment Tool,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.85,animal_model,C57Bl/6 mice,Animal Model,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.85,animal_model,BALB/C mice,Animal Model,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.9,animal_model,NSG-SGM3 (NSGS) mice,Animal Model,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.9,animal_model,LysMcre-conditional Th-knockout mice,Animal Model,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.95,antibody,Anti-mCD3 (145–2C11),Antibody,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.95,antibody,Anti-mIL6 receptor (15A7),Antibody,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.95,antibody,Anti-mTNFα antibody (R023),Antibody,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.95,antibody,Anti-mIL3 antibody (MP2–8F8),Antibody,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.95,antibody,Anti-CD11b (ab133357),Antibody,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.9,cell_line,CT26,Cell Line,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.9,cell_line,U937,Cell Line,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.9,cell_line,Raji,Cell Line,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.9,cell_line,Eμ-ALL,Cell Line,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.85,cell_line,Human CD19scFv-CD28–4–1BB-CD3ζ CAR-T cells (PM-CAR1003),Cell Line,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.8,computational_tool,GraphPad Prism 7,Computational Tool,,,,,
PMID:30542164,10.1038/s41586-018-0774-y,Disruption of a self-amplifying catecholamine loop reduces cytokine release syndrome.,,0.8,computational_tool,R version 3.5.1,Computational Tool,,,,,
PMID:32572180,10.1038/s41436-020-0873-7,Late morbidity and mortality in adult survivors of childhood glioma with neurofibromatosis type 1: report from the Childhood Cancer Survivor Study.,,0.9,clinical_assessment_tool,Brief Symptom Inventory 18 (BSI-18),Clinical Assessment Tool,,,,,
PMID:32572180,10.1038/s41436-020-0873-7,Late morbidity and mortality in adult survivors of childhood glioma with neurofibromatosis type 1: report from the Childhood Cancer Survivor Study.,,0.9,clinical_assessment_tool,Behavior Problem Index (BPI),Clinical Assessment Tool,,,,,
PMID:32572180,10.1038/s41436-020-0873-7,Late morbidity and mortality in adult survivors of childhood glioma with neurofibromatosis type 1: report from the Childhood Cancer Survivor Study.,,0.9,clinical_assessment_tool,CCSS Neurocognitive Questionnaire,Clinical Assessment Tool,,,,,
PMID:32572180,10.1038/s41436-020-0873-7,Late morbidity and mortality in adult survivors of childhood glioma with neurofibromatosis type 1: report from the Childhood Cancer Survivor Study.,,0.9,clinical_assessment_tool,"Common Terminology Criteria for Adverse Events, version 4.0 (CTCAE v4.0)",Clinical Assessment Tool,,,,,
PMID:32572180,10.1038/s41436-020-0873-7,Late morbidity and mortality in adult survivors of childhood glioma with neurofibromatosis type 1: report from the Childhood Cancer Survivor Study.,,0.8,computational_tool,SAS version 9.4,Computational Tool,,,,,
PMID:32572180,10.1038/s41436-020-0873-7,Late morbidity and mortality in adult survivors of childhood glioma with neurofibromatosis type 1: report from the Childhood Cancer Survivor Study.,,0.8,computational_tool,R version 3.5.0,Computational Tool,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,pNF9511bc,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,ipNF03.3,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,ipn023λ,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,cell_line,ST88-14,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,cell_line,S462,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,RHT92,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,LN229,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.85,cell_line,2V6.11,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,animal_model,NSG mice,Animal Model,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,FiPS,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,"NF1−/−−/− edited FiPS Ctrl1-SV4F-7, D12",Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,cell_line,3PNF_SiPSsv_MM_11,Cell Line,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,A300-140A,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,#9101,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,#9102,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,#2555,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,600-101-215,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,Tuj1,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,AB-N07,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,Z0311,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,SC-1615HRP,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,26183,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,antibody,235-1 R,Antibody,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,patient_derived_model,JH-2-002,Patient-Derived Model,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,patient_derived_model,JH-2-031,Patient-Derived Model,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,genetic_reagent,pscAAV-GRDC24,Genetic Reagent,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.95,genetic_reagent,AAV-NF,Genetic Reagent,,,,,
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,0.9,advanced_cellular_model,neurofibromaspheres,Advanced Cellular Model,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,ST88-14,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,M724,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,SNF96.2,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.9,cell_line,HEK-293T,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,M1,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,M3,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,M4,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,M5,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,cell_line,M6,Cell Line,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.9,animal_model,CB17 SCID mice,Animal Model,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.85,genetic_reagent,Human Phospho-RTK Array Kit,Genetic Reagent,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,genetic_reagent,LentiCRISPR-v2,Genetic Reagent,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,genetic_reagent,LentiGuide-Puro,Genetic Reagent,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.95,genetic_reagent,LentiCas9-Blast,Genetic Reagent,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.9,computational_tool,GraphPad Prism,Computational Tool,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.85,computational_tool,Combenefit platform,Computational Tool,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.9,computational_tool,Image Studio Lite software,Computational Tool,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.85,computational_tool,NCBI Primer-BLAST tool,Computational Tool,,,,,
PMID:39269317,10.1158/1078-0432.CCR-24-1750,MEK Inhibitors Lead to PDGFR Pathway Upregulation and Sensitize Tumors to RAF Dimer Inhibitors in NF1-Deficient Malignant Peripheral Nerve Sheath Tumor.,,0.9,patient_derived_model,patient-derived xenograft (PDX),Patient-Derived Model,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.95,computational_tool,DINs (Deep Interactive Networks),Computational Tool,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.85,computational_tool,3D U-Net,Computational Tool,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.85,computational_tool,nnU-Net,Computational Tool,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.9,computational_tool,3DQI software,Computational Tool,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.9,computational_tool,MEDx software,Computational Tool,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.8,computational_tool,Random Walk (RW),Computational Tool,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.8,computational_tool,Graph Cut (GC),Computational Tool,,,,,
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,0.8,computational_tool,Active Contour (AC),Computational Tool,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,cell_line,Drosophila Schneider (S2R+) cells,Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.95,cell_line,dNF1‐KO,Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,cell_line,hTERT ipn02.3 2λ CRL‐3392,Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.95,cell_line,"ipnNF95.11C (hTERT NF1 ipnNF95.11c, RRID: CVCL_UI69)",Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.95,cell_line,"ipNF95.11b 'C' (hTERT NF1 ipNF95.11b C, RRID: CVCL_UI67)",Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.95,cell_line,"ipnNF09.4 (hTERT NF1 ipnNF09.4, RRID: CVCL_UI73)",Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.95,cell_line,"ipNF05.5 (hTERT NF1 ipNF05.5, RRID: CVCL_UI71)",Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,cell_line,ST88‐14 (RRID: CVCL_8916),Cell Line,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.85,genetic_reagent,pl018 plasmid,Genetic Reagent,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.85,genetic_reagent,pAct‐GFP plasmid,Genetic Reagent,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,genetic_reagent,lentiCRISPR v1 plasmid,Genetic Reagent,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,genetic_reagent,UAS‐dNf1 transgene,Genetic Reagent,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,animal_model,y [1] sc[*] v [1] sev [21]; P{y[+t7.7] v[+t1.8] = TKO.GS01796}attP40,Animal Model,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,animal_model,y [1] M{w[+mC] = nos‐Cas9.P}ZH‐2A w[*],Animal Model,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,animal_model,P{ KK101909 }VIE‐260B (VDRC #109637),Animal Model,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.95,animal_model,CD‐1 nude mice (Crl:NU(NCr)‐Foxn1nu),Animal Model,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,animal_model,C57BL/6J Inbred Mice (JAX® Mice Strain),Animal Model,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,anti‐human neurofibromin (Abcam; ab238142),Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"anti‐ Drosophila neurofibromin (mouse, ascites purified mAb21 and mAb30)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"anti‐human neurofibromin (rabbit, Infixion r07E)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"anti‐phospho‐ERK (mouse, Sigma M8159)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"total ERK (rabbit, CST 9102)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"anti‐β‐tubulin (mouse, Developmental Studies Hybridoma Bank E7)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"GAPDH (rabbit, Proteintech 10 494‐1‐AP)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"anti‐PARP (rabbit, Cell Signaling 952)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.9,antibody,"anti‐LC3B (rabbit, Cell Signaling 2775)",Antibody,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.8,computational_tool,CellTiter‐Glo assay (Promega; G7570),Computational Tool,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.8,computational_tool,autophagy assay kit (Abcam; ab139484),Computational Tool,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.8,computational_tool,Annexin V‐FITC apoptosis kit (Abcam; ab14085),Computational Tool,,,,,
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,0.8,computational_tool,generic caspase activity assay kit (Abcam; ab112130),Computational Tool,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.95,animal_model,Nf1Dsk9/+ mouse model,Animal Model,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.85,computational_tool,Olympus BX61 upright light microscope,Computational Tool,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.85,computational_tool,Q imaging Retiga Exi camera,Computational Tool,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.9,computational_tool,InVivo 3.2.0 software,Computational Tool,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.9,computational_tool,Image-Pro Plus software,Computational Tool,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.9,computational_tool,"Image J1.45s, version 1.44p",Computational Tool,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.95,antibody,p44/42 MAPK (ERK1/2) antibody,Antibody,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.95,antibody,p44/42 MAPK phosphorylated at threonine 202 and tyrosine 204 (p-ERK1/2) antibody,Antibody,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.95,antibody,phosphatidylinositol 3-kinase (PI3K) antibody,Antibody,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.9,antibody,anti-rabbit conjugated secondary antibody,Antibody,,,,,
PMID:30571760,10.1371/journal.pone.0208835,Neurofibromin haploinsufficiency results in altered spermatogenesis in a mouse model of neurofibromatosis type 1.,,0.85,computational_tool,GraphPad 5 Prism software,Computational Tool,,,,,
PMID:37269078,10.1177/17407745231178839,Perspectives of adolescents with neurofibromatosis 1 and cutaneous neurofibromas: Implications for clinical trials.,,0.85,clinical_assessment_tool,Children's Tumor Foundation NF Registry,Clinical Assessment Tool,,,,,
PMID:37269078,10.1177/17407745231178839,Perspectives of adolescents with neurofibromatosis 1 and cutaneous neurofibromas: Implications for clinical trials.,,0.9,computational_tool,REDCap,Computational Tool,,,,,
PMID:37269078,10.1177/17407745231178839,Perspectives of adolescents with neurofibromatosis 1 and cutaneous neurofibromas: Implications for clinical trials.,,0.8,clinical_assessment_tool,5-point Likert-type scales,Clinical Assessment Tool,,,,,
PMID:37269078,10.1177/17407745231178839,Perspectives of adolescents with neurofibromatosis 1 and cutaneous neurofibromas: Implications for clinical trials.,,0.75,computational_tool,Weighted Kappa statistic,Computational Tool,,,,,
PMID:38475852,10.1186/s13023-024-03093-1,Pilot study of the effectiveness of a telehealth group for improving peer relationships for adolescents with neurofibromatosis type 1.,,0.95,clinical_assessment_tool,PEERS® intervention,Clinical Assessment Tool,,,,,
PMID:38475852,10.1186/s13023-024-03093-1,Pilot study of the effectiveness of a telehealth group for improving peer relationships for adolescents with neurofibromatosis type 1.,,0.9,clinical_assessment_tool,Kaufman Brief Intelligence Test– Second Edition (KBIT-2),Clinical Assessment Tool,,,,,
PMID:38475852,10.1186/s13023-024-03093-1,Pilot study of the effectiveness of a telehealth group for improving peer relationships for adolescents with neurofibromatosis type 1.,,0.9,clinical_assessment_tool,Wechsler Individual Achievement Test– Third Edition (WIAT-III) Word Reading subtest,Clinical Assessment Tool,,,,,
PMID:38475852,10.1186/s13023-024-03093-1,Pilot study of the effectiveness of a telehealth group for improving peer relationships for adolescents with neurofibromatosis type 1.,,0.9,clinical_assessment_tool,Schedule for Affective Disorders and Schizophrenia for School-Age Children-Present and Lifetime Version– Attention Deficit/Hyperactivity Disorder module (KSADS-ADHD),Clinical Assessment Tool,,,,,
